Dim1,Dim2,Dim3,Val
battery,p82,2050,-14509.65424
battery,p83,2030,-305239.4366
battery,p83,2035,-516806.5848
battery,p83,2040,-717119.3223
battery,p83,2045,-460622.2253
battery,p83,2050,-480932.3508
battery,p84,2030,-554894.752
battery,p84,2035,-1330347.626
battery,p84,2040,-1683125.863
battery,p84,2045,-1158098.029
battery,p84,2050,-509474.3735
battery,p85,2030,-248651.2627
battery,p85,2035,-285811.3972
battery,p85,2040,-772118.052
battery,p85,2045,-1161165.336
battery,p85,2050,-763471.0219
battery,p86,2030,-139562.8456
battery,p86,2035,-534285.6939
battery,p86,2040,-785748.1393
battery,p86,2045,-598082.2435
battery,p86,2050,-1346820.774
battery,p87,2030,-320925.0118
battery,p87,2035,-401688.8363
battery,p87,2040,-636844.9727
battery,p87,2045,-591189.1118
battery,p87,2050,-370730.929
battery,p88,2035,-405028.3488
battery,p88,2040,-505674.5418
battery,p88,2045,-345351.7186
battery,p88,2050,-200122.7883
battery,p89,2018,-6.917647059
battery,p89,2024,-26.59764593
battery,p89,2026,-32.60509432
battery,p89,2028,-505.1142405
battery,p89,2030,-87980.9354
battery,p89,2035,-393145.2043
battery,p89,2040,-825985.1772
battery,p89,2045,-885691.0106
battery,p89,2050,-1399103.128
battery,p90,2030,-79968.60799
battery,p90,2035,-215374.4562
battery,p90,2040,-812312.6302
battery,p90,2045,-892989.5463
battery,p90,2050,-753132.119
battery,p91,2030,-32445.98282
battery,p91,2035,-254582.1102
battery,p91,2040,-428721.6545
battery,p91,2045,-381148.373
battery,p91,2050,-244485.5623
battery,p92,2035,-862698.1732
battery,p92,2040,-1214734.403
battery,p92,2045,-1081985.311
battery,p92,2050,-1467489.492
battery,p93,2030,-202412.7386
battery,p93,2035,-369965.8739
battery,p93,2040,-397907.5494
battery,p93,2045,-253442.4149
battery,p93,2050,-202524.808
battery,p94,2016,-6.917647059
battery,p94,2028,-80.59722162
battery,p94,2030,-516.4215568
battery,p94,2035,-3145457.048
battery,p94,2040,-5157636.213
battery,p94,2045,-4967959.583
battery,p94,2050,-3153007.619
battery,p95,2035,-454528.6072
battery,p95,2040,-704947.5427
battery,p95,2045,-814402.2607
battery,p95,2050,-2227857.68
battery,p96,2026,-322.3888865
battery,p96,2028,-1283.802551
battery,p96,2030,-270794.5928
battery,p96,2035,-2421541.132
battery,p96,2040,-2704420.112
battery,p96,2045,-2413378.539
