Dim1,Dim2,Dim3,Val
battery,p62,2028,-6849.493628
battery,p62,2030,-6849.493628
battery,p62,2035,-23524.40688
battery,p62,2040,-145388.8813
battery,p62,2045,-129086.2093
battery,p62,2050,-206264.8566
battery,p63,2035,-1010357.008
battery,p63,2040,-2431949.051
battery,p63,2045,-4631772.454
battery,p63,2050,-4437144.995
battery,p64,2018,-10.37647059
battery,p64,2022,-5485.459693
battery,p64,2024,-7541.58823
battery,p64,2026,-7585.382438
battery,p64,2028,-7887.295693
battery,p64,2030,-7887.295693
battery,p64,2035,-825161.2598
battery,p64,2040,-1014337.783
battery,p64,2045,-1695552.371
battery,p64,2050,-750599.1544
battery,p65,2016,-220.6315083
battery,p65,2018,-217.8015429
battery,p65,2020,-425.4316234
battery,p65,2022,-538.1188771
battery,p65,2024,-691.8680432
battery,p65,2026,-691.8680432
battery,p65,2028,-691.8680432
battery,p65,2030,-691.8680432
battery,p65,2035,-664243.0568
battery,p65,2040,-2728848.893
battery,p65,2045,-4390423.409
battery,p65,2050,-2359998.002
battery,p66,2040,-678705.7242
battery,p66,2045,-647951.6918
battery,p66,2050,-2178164.157
battery,p67,2035,-436121.1031
battery,p67,2040,-448296.8582
battery,p67,2045,-956043.9505
battery,p67,2050,-1408427.525
battery,p68,2030,-56591.15246
battery,p68,2035,-265741.0353
battery,p68,2040,-640225.3922
battery,p68,2045,-466582.7235
battery,p68,2050,-283616.7116
battery,p69,2030,-11974.30449
battery,p69,2035,-66588.53918
battery,p69,2040,-69856.89532
battery,p69,2045,-39868.07928
battery,p69,2050,-92507.53967
battery,p70,2030,-81604.90487
battery,p70,2035,-210694.0302
battery,p70,2040,-492821.2551
battery,p70,2045,-230963.5105
battery,p70,2050,-531461.9544
battery,p71,2035,-43802.72575
battery,p71,2040,-73646.58441
battery,p71,2045,-48647.07198
battery,p71,2050,-70575.99134
battery,p72,2040,-304375.692
battery,p72,2045,-102772.0168
battery,p72,2050,-318003.5506
battery,p73,2040,-127531.7071
battery,p73,2045,-108871.1805
battery,p73,2050,-109133.5541
battery,p74,2030,-9176.452566
battery,p74,2035,-110352.5968
battery,p74,2040,-110217.9326
battery,p74,2045,-78559.82612
battery,p74,2050,-149017.8913
battery,p75,2035,-6974.009875
battery,p75,2040,-248357.6236
battery,p75,2045,-190755.6444
battery,p75,2050,-165009.498
battery,p76,2030,-30994.50789
battery,p76,2035,-280876.2768
battery,p76,2040,-338358.4732
battery,p76,2045,-344049.5913
battery,p76,2050,-574314.2815
battery,p77,2030,-11968.39738
battery,p77,2035,-21372.18401
battery,p77,2040,-58004.3626
battery,p77,2045,-57038.97879
battery,p77,2050,-276612.8298
