"Dim1","Dim2","Dim3","Val"
"battery","p30","2024",-7660.59448350544
"battery","p30","2026",-52788.4841196725
"battery","p30","2028",-62761.7008063288
"battery","p30","2030",-64205.8328767357
"battery","p30","2035",-84075.7204044625
"battery","p30","2040",-246855.492857494
"battery","p30","2045",-189170.547435619
"battery","p30","2050",-161719.238489862
"battery","p31","2014",-6.24246259655159
"battery","p31","2016",-139.515792
"battery","p31","2018",-525.154606658989
"battery","p31","2020",-608.580290126865
"battery","p31","2022",-1477.55521036902
"battery","p31","2024",-1831.66804280926
"battery","p31","2026",-25233.9530499338
"battery","p31","2028",-136490.66089138
"battery","p31","2030",-139856.420827631
"battery","p31","2035",-566158.391905358
"battery","p31","2040",-1786679.91623994
"battery","p31","2045",-1686207.02584157
"battery","p31","2050",-1261600.21690327
"battery","p32","2028",-860.760377296503
"battery","p32","2030",-860.15983328446
"battery","p32","2035",-114412.513350768
"battery","p32","2040",-205425.640897755
"battery","p32","2045",-168403.435171769
"battery","p32","2050",-51036.7338620264
"battery","p33","2045",-85736.864488151
"battery","p33","2050",-202211.558200066
"battery","p34","2028",-9972.11605771662
"battery","p34","2030",-30500.7898623149
"battery","p34","2035",-178659.958945566
"battery","p34","2040",-207782.788976587
"battery","p34","2045",-1624976.25111756
"battery","p34","2050",-1350322.67509229
"battery","p35","2045",-60633.74620675
"battery","p35","2050",-24014.9310965325
"battery","p36","2040",-7755.65636280407
"battery","p36","2045",-115535.322805337
"battery","p36","2050",-85178.9137631898
"battery","p37","2026",-5525.34024901751
"battery","p37","2028",-20842.3971766573
"battery","p37","2030",-66133.5911968478
"battery","p37","2035",-102779.529032564
"battery","p37","2040",-229634.811483222
"battery","p37","2045",-150059.104027366
"battery","p37","2050",-289187.78698114
"battery","p38","2028",-25597.3549678188
"battery","p38","2030",-25671.4255946589
"battery","p38","2035",-78227.810775958
"battery","p38","2040",-243043.319220566
"battery","p38","2045",-327897.706600252
"battery","p38","2050",-183696.846207901
"battery","p39","2028",-583.80808956789
"battery","p39","2030",-490.634852371127
"battery","p39","2035",-86506.6423873762
"battery","p39","2040",-78768.4168988666
"battery","p39","2045",-215405.349632859
"battery","p39","2050",-51125.1708427177
"battery","p40","2028",-18884.7535250541
"battery","p40","2030",-18581.5598890263
"battery","p40","2035",-119340.498793396
"battery","p40","2040",-127892.872295444
"battery","p40","2045",-658438.722446352
"battery","p40","2050",-291739.768273588
"battery","p41","2035",-68692.5763904262
"battery","p41","2040",-143275.752563088
"battery","p41","2045",-309078.987185699
"battery","p41","2050",-1125115.44527018
"battery","p42","2028",-7660.47252840021
"battery","p42","2030",-31794.698890983
"battery","p42","2035",-20288.0977695113
"battery","p42","2040",-28821.5047107294
"battery","p42","2045",-17160.7551082941
"battery","p42","2050",-87102.2757946756
"battery","p43","2028",-26541.5500770814
"battery","p43","2030",-107660.412626797
"battery","p43","2035",-78278.7408789921
"battery","p43","2040",-305856.868309972
"battery","p43","2045",-152427.36188105
"battery","p43","2050",-111214.80802988
"battery","p44","2014",-213.894157577331
"battery","p44","2016",-172.780135229734
"battery","p44","2018",-88.32
"battery","p44","2020",-64.9411764705882
"battery","p44","2022",-398.031567567567
"battery","p44","2024",-661.160331323233
"battery","p44","2026",-605.684432432432
"battery","p44","2028",-14230.4904693428
"battery","p44","2030",-13632.4056126115
"battery","p44","2035",-22002.8138890205
"battery","p44","2040",-235021.268587633
"battery","p44","2045",-191798.062417378
"battery","p44","2050",-256039.872196701
"battery","p45","2028",-27930.1155257383
"battery","p45","2030",-27420.317157744
"battery","p45","2035",-376269.745754481
"battery","p45","2040",-392950.942953013
"battery","p45","2045",-1068969.029232
"battery","p45","2050",-386760.396861925
"battery","p46","2026",-466.796596630701
"battery","p46","2028",-541.870267354396
"battery","p46","2030",-841.206083116703
"battery","p46","2035",-2987.57686563988
"battery","p46","2040",-3127.72916579479
"battery","p46","2045",-12374.3320664323
"battery","p46","2050",-18351.0014765224
"battery","p47","2040",-166573.086677969
"battery","p47","2045",-366816.059627977
"battery","p47","2050",-505026.844961644
"battery","p48","2040",-435760.07626646
"battery","p48","2045",-536608.57559227
"battery","p48","2050",-2122535.53630269
"battery","p49","2040",-80949.5090120054
"battery","p49","2045",-73600.931849689
"battery","p49","2050",-266454.288025115
"battery","p50","2030",-43865.8529563693
"battery","p50","2035",-188009.051843281
"battery","p50","2040",-1064691.50171669
"battery","p50","2045",-2491312.07162125
"battery","p50","2050",-2369750.70418848
"battery","p51","2045",-232625.179831771
